store_id,offer_id,clicks,cost,orders_number,revenue_value,orders_number_conf,revenue_value_conf,profit
77107114,3939623,2.0,22.679999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3941126,11.0,412.2,0.0,0.0,0.0,0.0,0.0
77107114,3942218,1.0,8.639999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3942425,1.0,9.0,0.0,0.0,0.0,0.0,0.0
77107114,3947360,4.0,32.76,0.0,0.0,0.0,0.0,0.0
77107114,3950972,2.0,11.88,0.0,0.0,0.0,0.0,0.0
77107114,3951893,8.0,169.56,0.7999999999999999,3031.9999999999995,0.7999999999999999,3031.9999999999995,827.7966576
77107114,3954722,3.0,29.52,0.0,0.0,0.0,0.0,0.0
77107114,3957140,1.0,52.199999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3960821,4.0,221.4,0.1714285714285714,1456.9714285714285,0.1714285714285714,1456.9714285714285,169.172604
77107114,3963377,4.0,55.8,2.4,5328.0,1.2,2652.0,353.31
77107114,3965978,3.0,75.6,0.0,0.0,0.0,0.0,0.0
77107114,3966917,2.0,66.6,0.0,0.0,0.0,0.0,0.0
77107114,3969704,10.0,98.27999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3977456,1.0,17.279999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3980822,3.0,29.52,0.0,0.0,0.0,0.0,0.0
77107114,3989006,1.0,7.56,0.0,0.0,0.0,0.0,0.0
77107114,3990290,1.0,27.0,0.0,0.0,0.0,0.0,0.0
77107114,3990500,2.0,54.0,0.0,0.0,0.0,0.0,0.0
77107114,3991427,2.0,24.12,0.0,0.0,0.0,0.0,0.0
77107114,3996290,3.0,54.72,0.0,0.0,0.0,0.0,0.0
